,session,code,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff
1053,8c6unizm,6b9olvtt,9,2,7,9.0,0.0,0.99,-9.21,if it was 8:50 or later I went to the office,1.0,8.5,3.0,0.0
1054,8c6unizm,bdg7wp6h,10,1,1,8.4,1.0,0.99,-9.21,,,,,0.0
1055,8c6unizm,nglis71i,10,2,1,8.5,0.0,0.99,-9.21,,,,,0.6799999999999997
1056,8c6unizm,bdg7wp6h,10,1,2,8.1,1.0,0.99,-0.01,,,,,0.0
1057,8c6unizm,nglis71i,10,2,2,8.2,1.0,0.99,-0.01,,,,,0.6799999999999997
1058,8c6unizm,bdg7wp6h,10,1,3,8.4,1.0,0.5,-0.69,,,,,0.0
1059,8c6unizm,nglis71i,10,2,3,8.3,1.0,0.99,-0.01,,,,,0.6799999999999997
1060,8c6unizm,bdg7wp6h,10,1,4,9.1,0.0,0.99,-0.02,,,,,0.0
1061,8c6unizm,nglis71i,10,2,4,9.0,0.0,0.99,-0.02,,,,,0.6799999999999997
1062,8c6unizm,bdg7wp6h,10,1,5,8.1,1.0,0.99,-0.01,,,,,0.0
1063,8c6unizm,nglis71i,10,2,5,8.2,1.0,0.99,-0.01,,,,,0.6799999999999997
1064,8c6unizm,bdg7wp6h,10,1,6,8.2,1.0,0.99,-0.01,,,,,0.0
1065,8c6unizm,nglis71i,10,2,6,8.1,1.0,0.99,-0.01,,,,,0.6799999999999997
1066,8c6unizm,bdg7wp6h,10,1,7,9.1,0.0,0.99,-0.02,,,,,0.0
1067,8c6unizm,nglis71i,10,2,7,9.0,0.0,0.99,-0.02,,,,,0.6799999999999997
1068,8c6unizm,bdg7wp6h,10,1,8,8.1,1.0,0.99,-0.01,,,,,0.0
1069,8c6unizm,nglis71i,10,2,8,8.2,1.0,0.99,-0.01,,,,,0.6799999999999997
1070,8c6unizm,bdg7wp6h,10,1,9,8.0,1.0,0.99,-0.01,,,,,0.0
1071,8c6unizm,nglis71i,10,2,9,8.1,1.0,0.99,-0.01,,,,,0.6799999999999997
1072,8c6unizm,bdg7wp6h,10,1,10,8.0,1.0,0.99,-0.01,If both possible times were before 9am I went to the canteen,1.0,8.4,,0.0
1073,8c6unizm,nglis71i,10,2,10,8.1,1.0,0.99,-0.01,"If my time arrival time was 8:50 a.m. or later, I would choose canteen. If it was 9:00 a.m. I would choose office.",1.0,8.4,,0.6799999999999997
1074,8c6unizm,55e4n5z6,11,1,1,8.2,1.0,0.5,-0.69,,,,,0.0
1075,8c6unizm,dnycul0s,11,2,1,8.3,1.0,0.99,-0.01,,,,,0.0
1076,8c6unizm,55e4n5z6,11,1,2,9.1,1.0,0.875,-4.16,,,,,0.0
1077,8c6unizm,dnycul0s,11,2,2,9.0,0.0,0.99,-9.21,,,,,0.0
1078,8c6unizm,55e4n5z6,11,1,3,8.0,1.0,0.75,-0.29,,,,,0.0
1079,8c6unizm,dnycul0s,11,2,3,8.1,1.0,0.99,-0.01,,,,,0.0
1080,8c6unizm,55e4n5z6,11,1,4,8.1,1.0,0.99,-0.01,,,,,0.0
1081,8c6unizm,dnycul0s,11,2,4,8.2,1.0,0.99,-0.01,,,,,0.0
1082,8c6unizm,55e4n5z6,11,1,5,8.4,1.0,0.99,-0.01,,,,,0.0
1083,8c6unizm,dnycul0s,11,2,5,8.5,1.0,0.99,-0.01,,,,,0.0
1084,8c6unizm,55e4n5z6,11,1,6,9.1,1.0,0.99,-9.21,"I tried to do my best to understand what the other participant was going to do. It appeared that we somehow understood each other and always chose the canteen (after the first misstep). Therefore, since we were on the same page every trial, I kept selecting canteen.",1.0,8.3,3.0,0.0
1085,8c6unizm,dnycul0s,11,2,6,9.0,1.0,0.99,-9.21,I should have just chose to go to the canteen each time I guess.,1.0,7.0,1.0,0.0
1086,8c6unizm,a53tgbkj,12,1,1,8.0,1.0,0.99,-0.01,,,,,0.0
1087,8c6unizm,slwwhw7j,12,2,1,8.1,1.0,0.99,-0.01,,,,,0.0
1088,8c6unizm,a53tgbkj,12,1,2,8.4,1.0,0.99,-0.01,,,,,0.0
1089,8c6unizm,slwwhw7j,12,2,2,8.3,1.0,0.99,-0.01,,,,,0.0
1090,8c6unizm,a53tgbkj,12,1,3,9.0,0.0,0.99,-0.02,,,,,0.0
1091,8c6unizm,slwwhw7j,12,2,3,9.1,0.0,0.875,-0.27,,,,,0.0
1092,8c6unizm,a53tgbkj,12,1,4,9.1,0.0,0.99,-0.02,,,,,0.0
1093,8c6unizm,slwwhw7j,12,2,4,9.0,0.0,0.99,-0.02,,,,,0.0
1094,8c6unizm,a53tgbkj,12,1,5,9.1,0.0,0.99,-0.02,,,,,0.0
1095,8c6unizm,slwwhw7j,12,2,5,9.0,0.0,0.99,-0.02,,,,,0.0
1096,8c6unizm,a53tgbkj,12,1,6,8.4,1.0,0.99,-0.01,,,,,0.0
1097,8c6unizm,slwwhw7j,12,2,6,8.3,1.0,0.99,-0.01,,,,,0.0
1098,8c6unizm,a53tgbkj,12,1,7,8.3,1.0,0.99,-0.01,,,,,0.0
1099,8c6unizm,slwwhw7j,12,2,7,8.4,1.0,0.99,-0.01,,,,,0.0
1100,8c6unizm,a53tgbkj,12,1,8,9.0,0.0,0.99,-9.21,,,,,0.0
1101,8c6unizm,slwwhw7j,12,2,8,8.5,1.0,0.99,-9.21,,,,,0.0
1102,8c6unizm,a53tgbkj,12,1,9,9.0,0.0,0.99,-9.21,solely based on arrival times before 9AM,1.0,8.4,2.0,0.0
1103,8c6unizm,slwwhw7j,12,2,9,8.5,1.0,0.875,-4.16,Tried to go to work at 8am,1.0,8.4,1.0,0.0
1104,8c6unizm,n8a6jacd,13,1,1,8.1,1.0,0.99,-0.01,,,,,9.61
1105,8c6unizm,yawqencu,13,2,1,8.0,1.0,0.99,-0.01,,,,,9.86
1106,8c6unizm,n8a6jacd,13,1,2,9.1,0.0,0.99,-0.02,,,,,9.61
1107,8c6unizm,yawqencu,13,2,2,9.0,0.0,0.99,-0.02,,,,,9.86
1108,8c6unizm,n8a6jacd,13,1,3,8.1,1.0,0.99,-0.01,,,,,9.61
1109,8c6unizm,yawqencu,13,2,3,8.0,1.0,0.99,-0.01,,,,,9.86
1110,8c6unizm,n8a6jacd,13,1,4,8.1,1.0,0.99,-0.01,,,,,9.61
1111,8c6unizm,yawqencu,13,2,4,8.0,1.0,0.99,-0.01,,,,,9.86
1112,8c6unizm,n8a6jacd,13,1,5,8.2,1.0,0.99,-0.01,,,,,9.61
1113,8c6unizm,yawqencu,13,2,5,8.3,1.0,0.99,-0.01,,,,,9.86
1114,8c6unizm,n8a6jacd,13,1,6,9.1,0.0,0.99,-0.02,,,,,9.61
1115,8c6unizm,yawqencu,13,2,6,9.0,0.0,0.99,-0.02,,,,,9.86
1116,8c6unizm,n8a6jacd,13,1,7,8.1,1.0,0.99,-0.01,,,,,9.61
1117,8c6unizm,yawqencu,13,2,7,8.2,1.0,0.99,-0.01,,,,,9.86
1118,8c6unizm,n8a6jacd,13,1,8,9.0,0.0,0.875,-0.27,,,,,9.61
1119,8c6unizm,yawqencu,13,2,8,9.1,0.0,0.99,-0.02,,,,,9.86
1120,8c6unizm,n8a6jacd,13,1,9,8.1,1.0,0.99,-0.01,,,,,9.61
1121,8c6unizm,yawqencu,13,2,9,8.2,1.0,0.99,-0.01,,,,,9.86
1122,8c6unizm,n8a6jacd,13,1,10,9.1,0.0,0.99,-0.02,assumed partner would want to win not be late and follow the rules if we have time stop for coffee otherwise go to office,1.0,8.4,,9.61
1123,8c6unizm,yawqencu,13,2,10,9.0,0.0,0.99,-0.02,common sense based on business practices,1.0,8.5,,9.86
1124,8c6unizm,a2cinhgw,14,1,1,8.3,1.0,0.99,-0.01,,,,,0.0
1125,8c6unizm,2i1xpe8f,14,2,1,8.4,1.0,0.875,-0.13,,,,,0.0
1126,8c6unizm,a2cinhgw,14,1,2,8.4,1.0,0.99,-0.01,,,,,0.0
1127,8c6unizm,2i1xpe8f,14,2,2,8.5,1.0,0.99,-0.01,,,,,0.0
1128,8c6unizm,a2cinhgw,14,1,3,8.4,1.0,0.99,-0.01,,,,,0.0
1129,8c6unizm,2i1xpe8f,14,2,3,8.3,1.0,0.99,-0.01,,,,,0.0
1130,8c6unizm,a2cinhgw,14,1,4,8.2,1.0,0.99,-0.01,,,,,0.0
1131,8c6unizm,2i1xpe8f,14,2,4,8.1,1.0,0.99,-0.01,,,,,0.0
1132,8c6unizm,a2cinhgw,14,1,5,8.1,1.0,0.99,-0.01,,,,,0.0
1133,8c6unizm,2i1xpe8f,14,2,5,8.2,1.0,0.99,-0.01,,,,,0.0
1134,8c6unizm,a2cinhgw,14,1,6,8.0,1.0,0.99,-0.01,,,,,0.0
1135,8c6unizm,2i1xpe8f,14,2,6,8.1,1.0,0.99,-0.01,,,,,0.0
1136,8c6unizm,a2cinhgw,14,1,7,8.3,1.0,0.99,-0.01,,,,,0.0
1137,8c6unizm,2i1xpe8f,14,2,7,8.4,1.0,0.99,-0.01,,,,,0.0
1138,8c6unizm,a2cinhgw,14,1,8,8.5,0.0,0.99,-0.02,,,,,0.0
1139,8c6unizm,2i1xpe8f,14,2,8,9.0,0.0,0.99,-0.02,,,,,0.0
1140,8c6unizm,a2cinhgw,14,1,9,9.0,0.0,0.99,-9.21,,,,,0.0
1141,8c6unizm,2i1xpe8f,14,2,9,8.5,1.0,0.99,-9.21,,,,,0.0
1142,8c6unizm,a2cinhgw,14,1,10,9.0,0.0,0.99,-9.21,I tried to estimate the times that we would likely both arrive at and make my decision about where to go from there.,1.0,8.4,2.0,0.0
1143,8c6unizm,2i1xpe8f,14,2,10,8.5,1.0,0.99,-9.21,I focused on the time it was and whether I felt certain on the game.  I messed up at the end when I didn't realize my colleague could have arrived at 9 and needed to go straight to the office.,1.0,8.5,1.0,0.0
1144,8c6unizm,h19o1t47,15,1,1,9.0,1.0,0.99,-9.21,,,,,0.0
1145,8c6unizm,3bzgh6vt,15,2,1,8.5,0.0,0.625,-1.96,,,,,0.0
1146,8c6unizm,h19o1t47,15,1,2,8.4,1.0,0.99,-0.01,,,,,0.0
1147,8c6unizm,3bzgh6vt,15,2,2,8.5,1.0,0.625,-0.47,,,,,0.0
1148,8c6unizm,h19o1t47,15,1,3,9.0,0.0,0.99,-0.02,,,,,0.0
1149,8c6unizm,3bzgh6vt,15,2,3,9.1,0.0,0.99,-0.02,,,,,0.0
1150,8c6unizm,h19o1t47,15,1,4,8.4,1.0,0.99,-0.01,,,,,0.0
1151,8c6unizm,3bzgh6vt,15,2,4,8.3,1.0,0.5,-0.69,,,,,0.0
1152,8c6unizm,h19o1t47,15,1,5,8.2,1.0,0.99,-0.01,,,,,0.0
1153,8c6unizm,3bzgh6vt,15,2,5,8.1,1.0,0.99,-0.01,,,,,0.0
1154,8c6unizm,h19o1t47,15,1,6,8.1,1.0,0.99,-0.01,,,,,0.0
1155,8c6unizm,3bzgh6vt,15,2,6,8.0,1.0,0.99,-0.01,,,,,0.0
1156,8c6unizm,h19o1t47,15,1,7,8.5,0.0,0.99,-0.02,,,,,0.0
1157,8c6unizm,3bzgh6vt,15,2,7,9.0,0.0,0.875,-0.27,,,,,0.0
1158,8c6unizm,h19o1t47,15,1,8,8.4,1.0,0.99,-9.21,Trying my best to determine which times were best and most convenient.,1.0,8.4,2.0,0.0
1159,8c6unizm,3bzgh6vt,15,2,8,8.5,0.0,0.99,-9.21,"I tried to determine if we would have time to go to the canteen. If not, we would go to the office.",1.0,8.4,1.0,0.0
1162,8c6unizm,mwtvlkkh,17,1,1,9.0,0.0,0.875,-4.16,,,,,0.0
1163,8c6unizm,g51lrfic,17,2,1,8.5,1.0,0.625,-1.96,,,,,1.870000000000001
1164,8c6unizm,mwtvlkkh,17,1,2,8.0,1.0,0.5,-0.69,,,,,0.0
1165,8c6unizm,g51lrfic,17,2,2,8.1,1.0,0.99,-0.01,,,,,1.870000000000001
1166,8c6unizm,mwtvlkkh,17,1,3,9.1,0.0,0.625,-0.94,,,,,0.0
1167,8c6unizm,g51lrfic,17,2,3,9.0,0.0,0.99,-0.02,,,,,1.870000000000001
1168,8c6unizm,mwtvlkkh,17,1,4,8.4,1.0,0.625,-1.96,,,,,0.0
1169,8c6unizm,g51lrfic,17,2,4,8.5,0.0,0.875,-4.16,,,,,1.870000000000001
1170,8c6unizm,mwtvlkkh,17,1,5,9.0,0.0,0.5,-1.39,,,,,0.0
1171,8c6unizm,g51lrfic,17,2,5,9.1,1.0,0.625,-1.96,,,,,1.870000000000001
1172,8c6unizm,mwtvlkkh,17,1,6,9.1,0.0,0.625,-0.94,I simply tried to guess their move in relation to mine,2.0,8.5,3.0,0.0
1173,8c6unizm,g51lrfic,17,2,6,9.0,0.0,0.99,-0.02,using the time i got there to guess how much time i would have to reach my collegue i also tried to guess if they got there before or after me.,1.0,8.5,2.0,1.870000000000001
1174,8c6unizm,86kpgbq4,18,1,1,8.0,1.0,0.75,-0.29,,,,,9.62
1175,8c6unizm,1bxr6knf,18,2,1,8.1,1.0,0.99,-0.01,,,,,9.9
1176,8c6unizm,86kpgbq4,18,1,2,8.3,1.0,0.99,-0.01,,,,,9.62
1177,8c6unizm,1bxr6knf,18,2,2,8.4,1.0,0.99,-0.01,,,,,9.9
1178,8c6unizm,86kpgbq4,18,1,3,8.0,1.0,0.99,-0.01,,,,,9.62
1179,8c6unizm,1bxr6knf,18,2,3,8.1,1.0,0.99,-0.01,,,,,9.9
1180,8c6unizm,86kpgbq4,18,1,4,8.3,1.0,0.99,-0.01,,,,,9.62
1181,8c6unizm,1bxr6knf,18,2,4,8.4,1.0,0.99,-0.01,,,,,9.9
1182,8c6unizm,86kpgbq4,18,1,5,8.5,1.0,0.99,-0.01,,,,,9.62
1183,8c6unizm,1bxr6knf,18,2,5,8.4,1.0,0.99,-0.01,,,,,9.9
1184,8c6unizm,86kpgbq4,18,1,6,8.1,1.0,0.99,-0.01,,,,,9.62
1185,8c6unizm,1bxr6knf,18,2,6,8.0,1.0,0.99,-0.01,,,,,9.9
1186,8c6unizm,86kpgbq4,18,1,7,8.3,1.0,0.99,-0.01,,,,,9.62
1187,8c6unizm,1bxr6knf,18,2,7,8.4,1.0,0.99,-0.01,,,,,9.9
1188,8c6unizm,86kpgbq4,18,1,8,8.1,1.0,0.99,-0.01,,,,,9.62
1189,8c6unizm,1bxr6knf,18,2,8,8.2,1.0,0.99,-0.01,,,,,9.9
1190,8c6unizm,86kpgbq4,18,1,9,8.3,1.0,0.99,-0.01,,,,,9.62
1191,8c6unizm,1bxr6knf,18,2,9,8.4,1.0,0.99,-0.01,,,,,9.9
1192,8c6unizm,86kpgbq4,18,1,10,8.5,1.0,0.99,-0.01,Always go to the canteen. I worked really well with my partner!,1.0,8.2,,9.62
1193,8c6unizm,1bxr6knf,18,2,10,8.4,1.0,0.99,-0.01,I tried to minimize the penalty under the assumption the other participant would think similarly.,3.0,6.0,,9.9
1194,8c6unizm,3ijgqp0z,19,1,1,8.4,1.0,0.625,-0.47,,,,,0.0
1195,8c6unizm,tiy0wqki,19,2,1,8.5,1.0,0.99,-0.01,,,,,0.0
1196,8c6unizm,3ijgqp0z,19,1,2,8.3,1.0,0.99,-0.01,,,,,0.0
1197,8c6unizm,tiy0wqki,19,2,2,8.2,1.0,0.99,-0.01,,,,,0.0
1198,8c6unizm,3ijgqp0z,19,1,3,8.0,1.0,0.99,-0.01,,,,,0.0
1199,8c6unizm,tiy0wqki,19,2,3,8.1,1.0,0.99,-0.01,,,,,0.0
1200,8c6unizm,3ijgqp0z,19,1,4,9.1,1.0,0.99,-9.21,,,,,0.0
1201,8c6unizm,tiy0wqki,19,2,4,9.0,0.0,0.99,-9.21,,,,,0.0
1202,8c6unizm,3ijgqp0z,19,1,5,8.5,1.0,0.99,-9.21,I don't have any strategy that was too much penalty for one round.,1.0,6.0,1.0,0.0
1203,8c6unizm,tiy0wqki,19,2,5,9.0,0.0,0.99,-9.21,Attempt to predict the other person.,1.0,8.2,3.0,0.0
1206,8c6unizm,juc5jxnz,21,1,1,8.4,1.0,0.875,-0.13,,,,,9.29
1207,8c6unizm,8bo89p9h,21,2,1,8.3,1.0,0.75,-0.29,,,,,8.01
1208,8c6unizm,juc5jxnz,21,1,2,8.0,1.0,0.99,-0.01,,,,,9.29
1209,8c6unizm,8bo89p9h,21,2,2,8.1,1.0,0.875,-0.13,,,,,8.01
1210,8c6unizm,juc5jxnz,21,1,3,8.1,1.0,0.99,-0.01,,,,,9.29
1211,8c6unizm,8bo89p9h,21,2,3,8.0,1.0,0.99,-0.01,,,,,8.01
1212,8c6unizm,juc5jxnz,21,1,4,8.4,1.0,0.875,-0.13,,,,,9.29
1213,8c6unizm,8bo89p9h,21,2,4,8.3,1.0,0.75,-0.29,,,,,8.01
1214,8c6unizm,juc5jxnz,21,1,5,8.4,1.0,0.875,-0.13,,,,,9.29
1215,8c6unizm,8bo89p9h,21,2,5,8.3,1.0,0.99,-0.01,,,,,8.01
1216,8c6unizm,juc5jxnz,21,1,6,8.4,1.0,0.875,-0.13,,,,,9.29
1217,8c6unizm,8bo89p9h,21,2,6,8.3,1.0,0.99,-0.01,,,,,8.01
1218,8c6unizm,juc5jxnz,21,1,7,9.1,0.0,0.99,-0.02,,,,,9.29
1219,8c6unizm,8bo89p9h,21,2,7,9.0,0.0,0.625,-0.94,,,,,8.01
1220,8c6unizm,juc5jxnz,21,1,8,8.4,1.0,0.875,-0.13,,,,,9.29
1221,8c6unizm,8bo89p9h,21,2,8,8.3,1.0,0.99,-0.01,,,,,8.01
1222,8c6unizm,juc5jxnz,21,1,9,8.1,1.0,0.99,-0.01,,,,,9.29
1223,8c6unizm,8bo89p9h,21,2,9,8.2,1.0,0.99,-0.01,,,,,8.01
1224,8c6unizm,juc5jxnz,21,1,10,8.4,1.0,0.99,-0.01,I went with what I thought the other person would do.,1.0,8.0,,9.29
1225,8c6unizm,8bo89p9h,21,2,10,8.5,1.0,0.75,-0.29,I just tried to anticipate what my teammate would do.,1.0,8.5,,8.01
1226,8c6unizm,vlxv9qwc,23,1,1,8.5,1.0,0.99,-9.21,,,,,0.0
1227,8c6unizm,b53q704u,23,2,1,9.0,0.0,0.99,-9.21,,,,,0.0
1228,8c6unizm,vlxv9qwc,23,1,2,8.2,1.0,0.75,-0.29,,,,,0.0
1229,8c6unizm,b53q704u,23,2,2,8.1,1.0,0.99,-0.01,,,,,0.0
1230,8c6unizm,vlxv9qwc,23,1,3,8.5,1.0,0.75,-2.77,I used my intuition for each of my answers,2.0,8.5,1.0,0.0
1231,8c6unizm,b53q704u,23,2,3,9.0,0.0,0.75,-2.77,I based my decisions of how close to 6am the time was.,1.0,8.3,2.0,0.0
1232,8c6unizm,vk9pux63,24,1,1,9.0,0.0,0.75,-0.58,,,,,5.75
1233,8c6unizm,cq7016s1,24,2,1,9.1,0.0,0.99,-0.02,,,,,0.0
1234,8c6unizm,vk9pux63,24,1,2,8.3,1.0,0.99,-0.01,,,,,5.75
1235,8c6unizm,cq7016s1,24,2,2,8.4,1.0,0.99,-0.01,,,,,0.0
1236,8c6unizm,vk9pux63,24,1,3,8.2,1.0,0.99,-0.01,,,,,5.75
1237,8c6unizm,cq7016s1,24,2,3,8.1,1.0,0.99,-0.01,,,,,0.0
1238,8c6unizm,vk9pux63,24,1,4,8.5,1.0,0.5,-1.39,,,,,5.75
1239,8c6unizm,cq7016s1,24,2,4,9.0,0.0,0.99,-9.21,,,,,0.0
1240,8c6unizm,vk9pux63,24,1,5,8.1,1.0,0.99,-0.01,,,,,5.75
1241,8c6unizm,cq7016s1,24,2,5,8.0,1.0,0.99,-0.01,,,,,0.0
1242,8c6unizm,vk9pux63,24,1,6,9.0,0.0,0.875,-0.27,,,,,5.75
1243,8c6unizm,cq7016s1,24,2,6,9.1,0.0,0.99,-0.02,,,,,0.0
1244,8c6unizm,vk9pux63,24,1,7,9.1,0.0,0.99,-0.02,,,,,5.75
1245,8c6unizm,cq7016s1,24,2,7,9.0,0.0,0.99,-0.02,,,,,0.0
1246,8c6unizm,vk9pux63,24,1,8,8.5,1.0,0.625,-1.96,"I didn't have one. I should have taken my partner's past behavior into account when making decisions, but I didn't.",1.0,8.4,1.0,5.75
1247,8c6unizm,cq7016s1,24,2,8,9.0,0.0,0.99,-9.21,I looked at how close we arrived at the office (since my coworker was supposed to be there within 10 minutes of me). Very sad. Thanks.,1.0,8.5,2.0,0.0
1248,8c6unizm,0o9wtzam,25,1,1,9.0,0.0,0.875,-0.27,,,,,0.1899999999999995
1249,8c6unizm,jbvsqq7n,25,2,1,9.1,0.0,0.625,-0.94,,,,,0.0
1250,8c6unizm,0o9wtzam,25,1,2,9.0,0.0,0.875,-0.27,,,,,0.1899999999999995
1251,8c6unizm,jbvsqq7n,25,2,2,9.1,0.0,0.99,-0.02,,,,,0.0
1252,8c6unizm,0o9wtzam,25,1,3,8.5,1.0,0.99,-0.01,,,,,0.1899999999999995
1253,8c6unizm,jbvsqq7n,25,2,3,8.4,1.0,0.75,-0.29,,,,,0.0
1254,8c6unizm,0o9wtzam,25,1,4,8.2,1.0,0.99,-0.01,,,,,0.1899999999999995
1255,8c6unizm,jbvsqq7n,25,2,4,8.1,1.0,0.99,-0.01,,,,,0.0
1256,8c6unizm,0o9wtzam,25,1,5,8.1,1.0,0.99,-0.01,,,,,0.1899999999999995
1257,8c6unizm,jbvsqq7n,25,2,5,8.0,1.0,0.99,-0.01,,,,,0.0
1258,8c6unizm,0o9wtzam,25,1,6,8.0,1.0,0.99,-0.01,,,,,0.1899999999999995
1259,8c6unizm,jbvsqq7n,25,2,6,8.1,1.0,0.99,-0.01,,,,,0.0
1260,8c6unizm,0o9wtzam,25,1,7,9.1,0.0,0.99,-0.02,,,,,0.1899999999999995
1261,8c6unizm,jbvsqq7n,25,2,7,9.0,0.0,0.99,-0.02,,,,,0.0
1262,8c6unizm,0o9wtzam,25,1,8,8.5,1.0,0.99,-9.21,"try to pick what I think they'd pick, and guess high certainty if I had it",1.0,8.5,1.0,0.1899999999999995
1263,8c6unizm,jbvsqq7n,25,2,8,9.0,0.0,0.99,-9.21,Trying to decide wether other players arrived at a time or not.,1.0,8.3,1.0,0.0
1264,8c6unizm,iv449lpy,26,1,1,8.3,0.0,0.75,-2.77,,,,,0.0
1265,8c6unizm,sj4ch47i,26,2,1,8.2,1.0,0.99,-9.21,,,,,0.0
1266,8c6unizm,iv449lpy,26,1,2,8.5,0.0,0.625,-0.94,,,,,0.0
1267,8c6unizm,sj4ch47i,26,2,2,8.4,0.0,0.875,-0.27,,,,,0.0
1268,8c6unizm,iv449lpy,26,1,3,8.3,0.0,0.875,-0.27,,,,,0.0
1269,8c6unizm,sj4ch47i,26,2,3,8.2,0.0,0.875,-0.27,,,,,0.0
1270,8c6unizm,iv449lpy,26,1,4,8.3,0.0,0.99,-9.21,Stick with one location.,1.0,8.3,2.0,0.0
1271,8c6unizm,sj4ch47i,26,2,4,8.2,1.0,0.75,-2.77,Just used my gut feeling,1.0,8.2,1.0,0.0
1272,a5eo1u66,cwjc9wrz,2,1,1,8.1,1.0,0.99,-0.01,,,,,0.0
1273,a5eo1u66,teo5lzkv,2,2,1,8.2,1.0,0.99,-0.01,,,,,0.0
1274,a5eo1u66,cwjc9wrz,2,1,2,9.0,0.0,0.99,-0.02,,,,,0.0
1275,a5eo1u66,teo5lzkv,2,2,2,8.5,0.0,0.99,-0.02,,,,,0.0
1276,a5eo1u66,cwjc9wrz,2,1,3,8.2,1.0,0.99,-0.01,,,,,0.0
1277,a5eo1u66,teo5lzkv,2,2,3,8.3,1.0,0.99,-0.01,,,,,0.0
1278,a5eo1u66,cwjc9wrz,2,1,4,8.2,1.0,0.99,-0.01,,,,,0.0
1279,a5eo1u66,teo5lzkv,2,2,4,8.1,1.0,0.99,-0.01,,,,,0.0
1280,a5eo1u66,cwjc9wrz,2,1,5,8.1,1.0,0.99,-0.01,,,,,0.0
1281,a5eo1u66,teo5lzkv,2,2,5,8.2,1.0,0.99,-0.01,,,,,0.0
1282,a5eo1u66,cwjc9wrz,2,1,6,8.5,0.0,0.875,-4.16,,,,,0.0
1283,a5eo1u66,teo5lzkv,2,2,6,8.4,1.0,0.99,-9.21,,,,,0.0
1284,a5eo1u66,cwjc9wrz,2,1,7,9.0,0.0,0.99,-0.02,,,,,0.0
1285,a5eo1u66,teo5lzkv,2,2,7,9.1,0.0,0.99,-0.02,,,,,0.0
1286,a5eo1u66,cwjc9wrz,2,1,8,8.2,1.0,0.99,-0.01,,,,,0.0
1287,a5eo1u66,teo5lzkv,2,2,8,8.1,1.0,0.99,-0.01,,,,,0.0
1288,a5eo1u66,cwjc9wrz,2,1,9,8.5,1.0,0.99,-9.21,I just went with my gut. I chose answers based on what I would really do.,1.0,8.4,1.0,0.0
1289,a5eo1u66,teo5lzkv,2,2,9,9.0,0.0,0.99,-9.21,to try and pick the right answer,1.0,8.1,1.0,0.0
1290,a5eo1u66,uf0tmwsu,3,1,1,9.0,1.0,0.625,-1.96,,,,,0.0
1291,a5eo1u66,aztsroyf,3,2,1,9.1,0.0,0.75,-2.77,,,,,3.49
1292,a5eo1u66,uf0tmwsu,3,1,2,8.3,1.0,0.625,-0.47,,,,,0.0
1293,a5eo1u66,aztsroyf,3,2,2,8.4,1.0,0.75,-0.29,,,,,3.49
1294,a5eo1u66,uf0tmwsu,3,1,3,8.4,1.0,0.625,-0.47,,,,,0.0
1295,a5eo1u66,aztsroyf,3,2,3,8.3,1.0,0.875,-0.13,,,,,3.49
1296,a5eo1u66,uf0tmwsu,3,1,4,8.3,1.0,0.75,-0.29,,,,,0.0
1297,a5eo1u66,aztsroyf,3,2,4,8.4,1.0,0.875,-0.13,,,,,3.49
1298,a5eo1u66,uf0tmwsu,3,1,5,8.2,1.0,0.875,-0.13,,,,,0.0
1299,a5eo1u66,aztsroyf,3,2,5,8.3,1.0,0.875,-0.13,,,,,3.49
1300,a5eo1u66,uf0tmwsu,3,1,6,8.5,1.0,0.99,-0.01,,,,,0.0
1301,a5eo1u66,aztsroyf,3,2,6,8.4,1.0,0.75,-0.29,,,,,3.49
1302,a5eo1u66,uf0tmwsu,3,1,7,8.5,1.0,0.99,-9.21,"When it looked like my colleague was consistently going to the canteen, I chose very certain so as to retain my money. That was when my colleague decided to go elsewhere. I lost everything as a result. I should have stayed uncertain throughout.",2.0,8.4,2.0,0.0
1303,a5eo1u66,aztsroyf,3,2,7,9.0,0.0,0.75,-2.77,I tried to assume that the person would do what I would have done.,1.0,8.3,3.0,3.49
1304,a5eo1u66,jjjybwjn,4,1,1,8.3,1.0,0.75,-0.29,,,,,5.280000000000001
1305,a5eo1u66,piz44rmz,4,2,1,8.4,1.0,0.75,-0.29,,,,,0.0
1306,a5eo1u66,jjjybwjn,4,1,2,8.1,1.0,0.99,-0.01,,,,,5.280000000000001
1307,a5eo1u66,piz44rmz,4,2,2,8.2,1.0,0.875,-0.13,,,,,0.0
1308,a5eo1u66,jjjybwjn,4,1,3,8.5,1.0,0.75,-2.77,,,,,5.280000000000001
1309,a5eo1u66,piz44rmz,4,2,3,9.0,0.0,0.99,-9.21,,,,,0.0
1310,a5eo1u66,jjjybwjn,4,1,4,8.5,1.0,0.5,-0.69,,,,,5.280000000000001
1311,a5eo1u66,piz44rmz,4,2,4,8.4,1.0,0.99,-0.01,,,,,0.0
1312,a5eo1u66,jjjybwjn,4,1,5,8.2,1.0,0.99,-0.01,,,,,5.280000000000001
1313,a5eo1u66,piz44rmz,4,2,5,8.1,1.0,0.99,-0.01,,,,,0.0
1314,a5eo1u66,jjjybwjn,4,1,6,8.1,1.0,0.99,-0.01,,,,,5.280000000000001
1315,a5eo1u66,piz44rmz,4,2,6,8.0,1.0,0.99,-0.01,,,,,0.0
